frame_length,rssi,packet_rate,duration,src_mac_freq,dst_mac_freq,deauth_count,label
39,-56.0,60.0,12,52,93,51,1
45,-44.6,532.5,7,169,116,95,1
24,-66.6,398.6,0,137,116,173,1
1376,-62.4,21.4,204,5,3,2,0
40,-67.1,74.6,230,4,7,1,1
42,-27.7,450.4,0,114,70,80,1
769,-39.4,79.7,226,6,6,1,0
555,-35.8,47.4,73,4,2,1,0
1005,-47.0,60.1,101,6,4,0,0
323,-28.0,39.2,72,9,3,3,0
393,-38.1,110.4,33,8,4,1,0
192,-68.1,58.3,85,8,8,1,0
457,-62.7,18.1,37,2,6,2,0
48,-42.5,416.1,18,97,120,81,1
40,-36.5,223.9,185,32,4,20,0
31,-48.8,329.3,11,103,112,70,1
456,-50.6,17.7,131,5,6,0,0
139,-62.8,77.1,180,6,11,2,0
35,-62.2,503.5,0,57,131,93,0
908,-70.5,57.0,55,10,5,1,0
30,-48.9,539.0,15,90,69,117,1
34,-25.0,80.9,11,66,94,94,1
30,-55.6,262.3,7,97,55,116,1
439,-77.2,15.6,6,3,7,3,0
36,-56.3,430.2,4,59,10,77,1
330,-72.7,18.4,136,5,10,1,0
44,-55.4,512.5,11,54,10,8,1
633,-54.5,150.9,0,5,7,0,0
34,-47.0,473.0,6,163,142,180,1
387,-66.8,26.9,135,4,5,1,0
669,-54.8,13.3,0,9,4,1,0
1334,-65.5,14.9,185,4,5,1,0
525,-64.8,27.5,217,7,5,1,0
48,-37.1,307.8,2,110,92,126,1
1302,-69.8,134.1,107,9,9,0,0
1207,-33.6,51.2,117,5,8,1,0
40,-68.8,333.4,45,54,5,22,0
524,-67.4,103.6,131,4,5,0,0
267,-64.6,84.0,83,5,7,2,0
38,-35.6,252.5,0,134,73,217,1
882,-63.3,34.2,116,5,8,2,0
36,-35.7,153.1,15,96,27,19,1
863,-46.4,264.6,0,3,9,1,0
44,-43.0,239.9,0,120,54,140,1
37,-44.5,233.3,9,100,14,59,1
165,-65.3,79.4,68,3,12,0,0
743,-64.2,67.9,31,7,8,2,0
40,-45.3,428.8,4,78,22,145,1
447,-69.0,258.1,153,12,4,1,0
24,-47.7,557.8,7,177,14,229,1
635,-36.7,91.4,81,1,5,0,0
285,-71.6,112.7,141,7,7,1,0
36,-52.6,404.4,21,67,104,119,1
735,-76.6,287.9,187,29,10,22,0
106,-56.1,93.3,13,113,81,20,1
55,-56.9,396.8,5,92,15,56,1
899,-67.9,42.4,148,3,10,0,0
24,-49.2,291.6,0,133,10,49,1
541,-82.3,57.9,88,4,6,2,0
40,-58.3,96.6,189,5,8,1,0
24,-42.6,312.6,3,109,18,76,1
735,-46.0,17.6,68,8,6,3,0
24,-49.6,200.5,9,125,50,114,1
650,-38.0,31.1,115,5,9,2,0
41,-66.9,242.7,0,132,13,168,1
815,-72.9,29.6,218,4,3,2,0
24,-55.4,448.8,4,65,134,144,1
40,-25.0,452.8,0,22,86,123,1
24,-58.3,329.1,15,119,119,142,1
50,-50.3,223.0,15,70,27,44,0
24,-36.0,210.6,15,60,95,78,1
485,-63.8,15.5,2,9,6,1,0
77,-68.0,26.7,18,2,7,1,0
92,-68.9,87.7,44,7,5,2,0
936,-63.9,84.4,58,5,3,2,0
848,-56.5,22.2,137,5,1,0,0
389,-62.9,36.7,201,8,2,2,0
170,-79.2,12.0,147,2,7,3,0
132,-37.5,125.0,13,21,75,15,0
40,-78.9,179.3,189,5,5,1,0
709,-75.8,71.0,140,3,4,2,0
903,-66.2,117.0,199,6,7,2,0
745,-61.8,133.0,49,7,4,0,0
443,-78.0,15.5,289,6,7,1,0
696,-54.9,179.9,37,3,4,0,0
627,-45.2,57.5,109,9,4,0,0
580,-46.9,90.6,62,5,2,2,1
1321,-57.7,501.6,105,69,9,12,0
675,-45.7,121.5,133,3,7,0,0
546,-38.7,19.8,199,6,7,2,0
819,-56.0,352.4,242,27,15,22,0
286,-79.8,59.0,30,1,7,1,0
835,-53.9,115.3,14,4,2,1,0
24,-57.4,227.8,11,55,67,125,1
789,-59.6,113.0,68,4,3,2,0
634,-80.4,178.5,131,4,7,2,0
43,-37.4,115.6,15,99,69,14,1
549,-76.4,40.4,41,7,11,2,0
406,-53.6,35.0,262,3,3,2,0
627,-56.7,62.3,67,3,1,0,0
39,-36.9,397.7,9,49,94,139,1
849,-58.1,330.3,177,20,8,4,0
944,-44.5,26.0,84,5,7,0,0
24,-64.3,105.9,0,180,77,41,1
24,-39.0,193.8,10,122,62,15,1
796,-63.9,21.5,149,5,5,4,0
130,-85.8,79.9,39,6,4,0,0
173,-61.4,189.3,6,128,96,7,1
76,-51.1,175.4,21,75,48,21,1
24,-48.0,382.5,8,101,10,214,1
184,-74.4,23.1,90,1,5,0,0
729,-72.2,84.6,153,7,7,0,0
24,-30.7,279.7,18,179,87,81,1
110,-42.1,238.6,17,110,42,26,1
47,-31.6,158.1,0,59,88,140,1
29,-38.7,406.6,24,70,69,113,1
42,-52.6,271.4,6,155,151,82,1
33,-62.0,201.7,1,123,52,120,1
1003,-71.8,15.5,32,5,10,0,0
43,-37.5,86.2,2,143,64,111,1
48,-33.8,292.9,1,18,65,202,1
738,-52.4,108.4,36,7,6,1,0
24,-52.2,264.6,2,110,57,129,1
369,-66.7,47.2,43,2,6,0,0
505,-42.7,30.3,167,6,6,0,0
36,-47.7,712.7,0,115,123,29,1
588,-62.4,127.5,134,4,9,2,0
575,-58.5,35.6,58,9,4,2,0
24,-54.0,368.4,11,129,29,39,1
240,-71.8,50.5,261,6,2,2,0
927,-52.6,54.1,161,8,9,0,0
46,-54.4,286.5,13,81,87,158,1
343,-69.5,75.7,143,8,2,1,0
357,-84.4,109.5,19,8,6,0,0
59,-38.8,128.4,2,133,67,186,1
26,-44.3,556.1,0,127,70,101,1
608,-51.9,111.6,71,3,7,2,0
1009,-49.7,31.9,179,4,7,1,0
54,-54.7,350.4,24,120,119,109,1
74,-60.1,159.2,108,39,2,23,0
394,-60.3,101.4,8,8,5,0,0
598,-67.4,82.7,187,9,2,3,0
464,-49.6,39.8,143,5,4,3,0
40,-31.7,501.4,16,122,74,91,1
54,-53.9,170.2,0,122,15,14,1
343,-32.4,65.0,202,7,7,3,0
807,-41.9,67.2,129,5,10,4,0
958,-42.0,91.5,197,3,5,1,0
501,-68.0,46.4,233,4,4,1,0
551,-45.7,64.9,131,4,3,0,0
685,-56.1,90.3,135,4,5,1,0
35,-50.9,405.1,21,179,46,8,1
720,-67.7,68.1,132,8,5,0,0
663,-52.9,78.1,85,6,9,1,0
698,-56.4,36.5,124,4,4,1,0
218,-52.2,194.5,139,9,7,0,0
974,-48.1,34.2,57,4,8,2,0
293,-57.8,55.9,155,4,6,4,0
46,-44.2,544.9,8,151,131,88,1
576,-68.6,131.4,116,5,2,2,0
794,-40.8,90.7,259,6,6,1,0
55,-62.0,29.2,99,6,10,0,0
32,-48.2,525.3,24,164,57,121,1
126,-52.6,94.8,16,188,88,19,1
322,-45.0,115.8,188,6,4,3,0
503,-47.0,229.9,40,66,6,25,0
33,-52.5,220.1,5,66,23,182,1
26,-57.6,294.3,16,125,71,37,1
554,-76.1,93.3,99,10,5,1,0
332,-85.2,46.3,90,6,6,0,0
461,-68.2,352.4,128,31,4,19,0
826,-72.4,20.4,83,5,6,1,0
459,-59.9,183.0,249,4,12,2,0
36,-40.0,152.5,19,148,83,51,1
807,-41.1,132.1,109,5,5,1,1
47,-43.4,239.3,9,148,82,57,1
99,-48.9,191.5,0,27,66,16,1
479,-58.0,50.5,149,6,9,1,0
40,-53.1,41.3,62,10,4,1,0
39,-46.6,303.9,0,127,115,118,1
524,-76.3,45.7,164,11,5,1,0
55,-47.7,523.9,10,123,101,45,1
547,-68.8,52.6,114,4,4,2,0
44,-64.6,560.9,4,58,76,214,1
32,-58.5,426.4,0,66,77,127,1
1050,-64.5,118.7,148,4,4,1,0
298,-59.8,3.1,46,8,4,1,0
179,-64.9,58.7,98,6,1,1,0
1333,-43.5,291.2,132,57,3,21,0
44,-56.1,307.6,0,89,10,137,1
40,-42.3,299.6,6,100,45,134,1
692,-85.3,100.5,152,7,4,1,0
24,-54.6,362.2,16,154,10,36,1
470,-72.9,55.4,246,3,5,0,0
462,-54.7,102.3,137,4,8,1,0
66,-53.7,98.9,5,62,71,29,1
380,-79.1,14.1,231,6,3,0,0
26,-54.1,319.0,16,55,78,54,1
36,-43.8,615.1,17,79,32,58,1
24,-57.1,417.0,2,131,54,88,1
270,-71.5,40.2,122,4,6,0,0
956,-69.6,82.8,203,4,9,3,0
516,-56.1,72.4,86,4,8,1,0
24,-39.7,274.5,5,74,53,125,1
684,-51.7,155.2,294,3,5,0,0
669,-61.6,86.6,105,3,3,3,0
187,-52.3,170.2,7,10,7,24,0
859,-80.0,112.0,152,5,5,0,0
24,-61.2,419.9,16,143,10,124,1
607,-61.6,80.1,153,6,7,1,0
937,-73.1,326.1,31,53,5,10,0
24,-51.2,207.7,14,89,81,92,1
93,-45.5,92.7,81,13,7,1,0
537,-56.0,93.7,29,6,7,0,0
67,-46.1,79.1,3,116,86,6,1
414,-68.3,171.0,42,4,7,1,0
657,-58.0,63.3,49,8,5,3,0
652,-52.6,268.6,209,35,7,21,0
91,-44.2,98.2,6,95,35,26,1
619,-67.3,111.3,117,7,6,0,0
443,-61.7,148.5,119,43,5,5,0
30,-25.0,222.0,6,116,157,31,1
1024,-66.5,68.5,117,11,10,1,0
136,-43.5,71.2,11,164,32,34,1
43,-46.8,700.1,0,99,40,55,1
680,-66.7,63.8,63,7,8,0,0
37,-42.6,277.3,14,88,159,150,1
472,-70.8,64.7,190,3,4,1,0
616,-50.0,226.7,119,71,9,16,0
572,-84.2,78.3,119,6,6,0,0
24,-59.5,334.9,1,30,49,69,1
29,-55.8,500.5,8,111,29,97,1
802,-65.2,41.7,305,7,5,1,0
40,-39.9,237.3,16,197,18,158,1
36,-55.8,561.7,26,163,122,149,1
600,-67.5,79.7,94,7,7,0,0
24,-45.0,413.2,15,30,80,112,0
40,-48.1,81.7,83,3,3,0,0
635,-53.7,62.0,103,4,5,1,0
409,-64.5,17.2,0,5,7,1,0
646,-87.3,153.2,118,5,5,1,0
589,-40.2,140.3,134,4,6,1,0
33,-47.8,224.7,12,162,98,132,1
24,-50.2,544.5,0,142,113,172,1
32,-54.2,431.5,6,81,82,79,1
45,-46.5,329.8,17,93,42,218,1
24,-47.7,213.0,17,83,50,174,1
38,-50.9,600.3,22,136,144,33,1
27,-37.4,436.0,4,164,37,93,1
24,-58.0,105.8,6,96,63,25,1
525,-61.9,35.3,0,7,5,1,0
789,-66.6,152.3,101,5,9,2,0
44,-51.0,518.5,4,43,47,102,1
733,-35.3,147.0,100,7,4,3,0
33,-36.4,459.7,8,80,28,203,1
267,-76.8,201.1,117,10,4,2,0
24,-27.8,267.2,12,29,114,50,1
301,-65.8,343.0,101,28,9,12,0
24,-40.0,333.6,14,145,86,167,1
42,-68.7,422.7,4,130,38,185,1
24,-25.0,323.0,0,53,10,34,1
448,-74.9,324.1,154,92,7,21,0
29,-54.4,193.5,0,50,40,137,0
152,-80.9,41.7,157,11,3,0,0
40,-56.7,38.3,168,5,7,3,0
40,-61.0,269.9,142,62,5,7,0
1129,-62.5,246.3,113,29,6,11,0
39,-44.8,202.5,7,92,83,83,1
59,-32.8,212.9,6,53,40,39,1
41,-45.0,182.6,7,129,20,86,1
31,-50.1,189.4,14,56,22,135,1
925,-40.1,37.9,149,3,6,3,0
44,-54.0,654.8,9,76,40,8,1
109,-49.2,153.8,11,46,28,26,1
161,-36.6,124.8,15,114,28,14,1
218,-62.6,73.4,0,6,4,2,0
360,-57.0,270.6,152,9,4,0,0
241,-87.6,165.3,60,8,2,0,0
645,-48.7,108.3,88,5,4,1,0
24,-37.1,253.6,8,22,49,87,1
245,-76.9,144.4,7,5,6,2,0
362,-42.4,20.3,162,14,4,2,0
799,-52.8,54.9,58,11,7,0,0
40,-54.4,554.6,0,101,51,166,1
44,-32.1,147.0,12,42,127,49,1
1000,-51.3,145.3,26,8,8,1,0
602,-60.6,57.2,48,4,3,0,0
45,-44.0,328.3,0,121,58,52,1
641,-62.7,83.9,45,9,4,0,0
854,-57.5,22.3,76,5,5,2,0
24,-56.9,388.5,7,79,10,61,1
45,-48.0,198.1,17,78,75,107,1
657,-71.2,195.7,75,4,6,1,0
47,-45.2,590.1,3,58,62,93,1
616,-80.2,88.1,28,4,15,0,0
29,-48.0,446.9,3,124,10,184,1
222,-61.2,18.6,227,6,7,2,0
24,-47.7,471.7,13,60,54,135,0
1380,-68.6,50.0,92,6,5,5,0
34,-46.3,405.8,4,63,64,108,1
604,-72.5,116.8,79,7,10,0,0
24,-42.7,513.0,3,104,41,147,1
1191,-73.0,25.8,170,7,3,0,0
40,-93.0,165.4,136,6,5,3,0
38,-66.6,486.5,10,96,106,80,1
368,-75.4,16.1,159,8,4,0,0
190,-43.0,223.0,68,4,3,2,0
78,-56.0,40.0,0,54,143,23,1
602,-45.3,45.0,169,7,7,2,0
26,-48.3,705.9,4,35,100,87,1
140,-61.0,5.2,107,4,2,4,0
241,-68.2,33.3,153,6,6,0,0
36,-34.0,334.5,0,69,88,162,1
29,-29.2,451.6,3,85,59,150,1
45,-59.2,434.4,8,92,49,140,1
110,-53.6,105.8,10,160,55,24,1
32,-45.4,498.6,15,77,29,103,1
51,-51.2,404.9,0,90,129,98,1
95,-49.5,201.9,11,79,17,35,1
488,-62.4,295.5,191,55,12,18,0
733,-83.9,42.8,131,3,6,1,0
55,-57.0,331.2,1,111,44,8,1
360,-67.1,192.2,180,47,3,21,0
95,-44.2,114.3,0,15,82,23,1
652,-75.9,105.1,73,7,8,1,0
725,-44.8,174.1,205,30,4,27,0
36,-59.7,502.1,3,107,44,110,1
32,-62.4,394.2,4,15,80,26,1
41,-43.3,302.5,4,78,29,84,1
34,-55.9,60.0,19,96,70,78,1
24,-27.7,271.2,11,136,21,155,1
174,-51.7,73.0,198,4,9,0,0
375,-59.7,202.9,145,54,7,10,0
53,-69.3,249.3,18,114,29,143,1
102,-56.3,155.8,14,42,49,19,1
24,-53.1,416.3,8,15,32,100,1
506,-58.1,56.4,185,7,5,0,0
856,-56.8,144.5,235,3,2,1,0
584,-50.8,85.7,95,5,7,1,0
782,-85.1,62.1,46,6,5,1,0
65,-65.2,163.9,4,93,120,23,1
25,-36.5,682.6,16,81,61,65,1
162,-43.6,82.9,131,4,6,2,1
37,-64.3,437.2,8,176,26,76,1
654,-55.9,95.6,192,5,4,0,0
613,-53.0,111.2,16,3,9,1,0
109,-47.6,123.1,13,112,10,11,1
38,-43.4,284.4,13,21,56,44,1
90,-25.0,57.3,2,50,88,14,1
92,-38.1,175.4,16,193,37,23,1
51,-68.8,30.1,187,5,4,2,0
331,-62.6,109.0,0,3,10,2,1
1009,-37.9,16.6,36,4,6,1,0
45,-43.6,297.9,2,108,75,77,1
56,-52.3,442.8,0,82,21,31,1
1199,-71.7,75.9,114,9,2,2,0
32,-39.8,221.0,9,153,79,33,1
34,-34.5,217.4,4,122,111,118,1
839,-57.0,146.1,147,9,9,1,0
466,-58.1,81.1,179,4,9,2,0
389,-59.9,85.2,108,6,5,2,0
39,-53.3,265.7,11,78,71,140,1
39,-44.5,456.5,11,104,76,86,1
352,-83.9,149.8,168,9,6,2,0
133,-70.0,37.9,39,7,6,1,0
353,-73.8,78.7,134,6,5,0,0
412,-61.0,91.5,204,3,10,2,0
396,-56.2,46.9,65,6,8,1,0
170,-34.2,180.4,0,30,31,23,1
651,-51.4,74.3,102,8,5,1,0
523,-67.3,50.8,168,6,4,3,0
1100,-67.9,178.8,161,5,6,1,0
24,-55.5,295.0,2,139,132,148,1
40,-53.9,115.7,234,7,8,1,0
43,-57.6,60.0,0,92,63,128,1
280,-52.6,47.0,41,4,5,1,0
31,-41.7,133.4,11,169,77,101,1
24,-49.4,402.5,19,159,120,103,1
142,-51.7,298.6,208,52,7,13,0
1090,-65.4,63.1,1,7,5,0,0
1095,-59.9,100.3,122,4,13,0,0
662,-61.0,18.4,127,8,8,0,0
961,-87.9,21.3,166,4,7,0,0
596,-46.8,35.7,182,7,2,0,0
821,-74.0,86.0,42,4,4,3,0
626,-63.7,101.8,108,5,13,2,0
553,-72.6,74.1,149,7,6,2,0
808,-57.5,164.9,56,6,5,0,0
886,-60.3,27.4,0,4,7,1,0
1031,-83.4,50.7,24,3,4,1,0
456,-71.7,268.1,234,17,4,29,0
539,-80.6,59.7,120,7,2,1,0
498,-79.1,392.2,107,34,6,20,0
376,-38.3,143.8,196,5,2,0,0
52,-34.6,175.0,13,50,67,6,1
44,-49.7,338.8,17,68,25,131,1
31,-58.3,466.7,14,96,58,137,1
31,-25.0,492.9,15,120,79,86,1
24,-47.1,416.3,3,52,10,51,1
298,-57.9,62.3,93,7,7,0,0
34,-62.6,449.0,8,163,31,43,1
672,-63.6,124.9,88,2,2,0,0
28,-50.8,392.4,11,115,52,175,1
32,-62.4,587.1,8,112,147,76,1
31,-53.2,123.3,10,108,37,42,0
503,-79.5,35.8,63,8,3,2,0
79,-40.4,107.8,0,99,47,36,1
916,-74.5,62.9,181,6,6,2,0
696,-60.1,59.5,288,12,6,2,0
177,-60.4,42.4,89,6,6,1,0
40,-77.0,143.4,142,46,3,15,0
53,-50.3,261.1,8,112,87,28,1
302,-39.5,165.0,40,5,4,1,0
891,-67.4,84.9,120,6,5,1,0
218,-62.0,53.3,127,7,9,0,0
567,-80.7,316.5,142,43,7,17,0
578,-63.8,83.6,0,9,9,2,0
1016,-60.6,130.4,6,6,8,3,0
644,-53.8,199.2,170,3,7,3,0
604,-53.2,83.4,133,7,9,0,0
486,-69.0,41.3,25,4,9,0,0
395,-77.6,36.8,43,8,13,1,0
547,-44.2,58.7,93,4,9,1,0
47,-39.1,249.6,27,189,46,86,1
47,-51.3,335.6,6,59,70,109,1
43,-39.1,350.9,22,131,49,95,1
58,-55.2,241.3,5,140,55,37,1
53,-43.6,233.0,13,125,102,84,1
44,-38.6,115.9,2,104,57,25,1
24,-47.7,187.9,6,101,59,27,1
24,-61.9,470.4,12,65,82,107,1
102,-42.8,127.3,8,105,82,6,1
34,-44.7,155.6,2,134,62,66,1
530,-37.5,80.1,151,10,7,0,0
37,-44.6,578.3,5,15,58,132,1
336,-54.8,34.5,87,7,9,3,0
87,-47.2,242.2,8,109,80,13,1
502,-70.0,8.7,217,5,3,0,0
195,-58.4,149.9,44,8,2,0,0
32,-25.6,779.0,0,66,84,42,1
576,-90.5,278.2,139,4,5,1,0
910,-53.6,353.6,129,65,14,8,0
41,-36.4,520.2,10,46,99,181,1
26,-65.4,252.0,23,123,59,148,1
34,-52.6,381.8,27,15,133,124,1
465,-79.1,142.2,95,2,3,3,0
503,-46.1,12.2,47,6,5,0,0
27,-29.8,259.5,23,57,75,162,1
990,-67.5,93.9,70,4,9,4,0
34,-50.7,298.7,13,140,33,47,1
409,-60.7,48.5,0,4,6,0,0
50,-44.5,199.3,10,42,10,23,1
394,-71.7,161.0,92,8,7,0,0
32,-55.8,229.5,0,97,75,227,1
24,-49.7,308.8,6,15,77,139,1
30,-71.7,394.2,17,135,72,88,1
694,-57.4,41.0,27,8,1,2,0
421,-60.1,84.2,0,6,2,1,0
40,-61.4,79.9,141,7,2,0,0
24,-61.6,197.0,25,77,65,113,1
35,-37.9,246.4,0,142,26,64,1
31,-50.4,315.7,15,66,205,103,1
226,-85.3,155.3,45,8,7,0,0
36,-59.6,353.8,8,69,95,85,1
36,-35.5,115.0,10,56,69,225,1
313,-88.1,209.4,0,30,7,14,0
82,-47.4,225.7,14,135,37,8,1
47,-42.2,321.1,9,125,33,8,1
26,-39.5,124.2,12,161,84,88,1
41,-25.0,349.6,3,99,105,96,0
465,-47.9,171.8,145,8,3,0,0
41,-43.4,450.9,24,132,124,126,1
86,-47.7,125.4,0,111,46,11,1
44,-38.3,635.5,0,96,102,117,1
24,-39.2,473.1,14,121,100,96,1
25,-49.0,373.0,1,82,47,65,1
654,-38.1,33.3,280,4,10,0,0
703,-75.1,39.2,116,7,8,0,0
29,-48.3,633.5,11,133,112,129,1
48,-37.9,212.8,12,43,27,171,1
987,-73.2,18.4,102,8,7,0,0
1001,-84.8,148.1,32,10,6,31,0
885,-75.5,94.5,104,5,9,1,0
40,-67.5,135.7,145,4,7,4,0
813,-53.2,216.4,57,69,5,12,0
635,-71.6,39.8,21,7,4,2,0
40,-46.2,36.9,79,5,5,3,0
394,-52.9,77.7,271,7,3,3,0
589,-62.8,107.4,148,2,8,1,0
496,-62.1,127.2,154,3,5,4,0
24,-51.7,481.5,6,59,77,74,1
24,-48.8,332.3,31,76,55,85,1
28,-50.1,291.9,16,21,93,155,1
40,-46.1,81.5,141,4,3,1,0
31,-43.6,357.0,16,85,114,93,1
291,-45.8,176.9,89,5,5,1,0
798,-70.2,80.3,230,2,11,1,0
113,-68.0,130.9,4,102,99,26,1
51,-54.8,130.3,12,125,25,123,1
430,-51.1,114.3,162,9,9,0,0
47,-55.2,40.3,76,4,3,0,0
429,-55.8,57.0,141,6,2,1,0
339,-45.0,102.0,156,6,13,1,0
43,-30.8,601.8,13,81,72,87,1
53,-62.5,326.2,1,99,87,84,1
817,-72.2,146.0,73,13,7,0,0
29,-29.0,341.2,6,101,66,148,1
553,-41.0,41.3,194,7,3,1,0
132,-34.9,74.6,2,15,91,34,1
752,-56.8,89.8,168,8,8,0,0
1062,-45.0,173.5,77,49,2,17,0
478,-49.2,84.6,188,5,7,3,0
27,-61.0,359.4,19,70,64,40,1
64,-26.4,365.0,13,109,91,82,1
24,-49.9,294.8,3,22,103,66,1
30,-39.6,559.4,0,89,48,200,0
40,-65.2,56.3,141,6,9,1,0
40,-48.9,120.6,102,5,6,1,0
905,-81.3,20.4,81,2,6,0,0
24,-46.6,420.8,24,55,18,111,1
28,-63.2,372.7,20,101,76,161,1
117,-53.6,87.0,176,6,2,1,0
215,-45.4,1.0,109,7,6,0,0
43,-47.5,226.4,8,113,88,73,1
992,-84.9,33.0,61,14,6,1,0
40,-66.6,66.3,61,4,4,0,0
552,-56.5,96.6,5,8,10,0,0
456,-55.8,59.2,155,4,6,1,0
24,-43.8,302.5,0,21,71,172,1
642,-81.1,58.2,257,9,6,0,0
853,-63.5,244.4,263,9,8,1,0
350,-67.2,109.0,100,6,7,0,0
40,-65.3,58.9,164,9,7,0,0
489,-47.8,33.0,177,6,6,1,0
106,-54.8,112.0,115,5,5,2,0
290,-54.9,87.8,106,5,5,2,0
45,-62.7,388.8,0,104,122,52,1
33,-43.4,496.8,8,42,38,214,1
514,-71.1,34.2,105,5,3,3,0
24,-28.1,374.4,0,15,67,87,1
882,-88.8,12.8,141,1,10,0,0
360,-78.6,69.0,159,11,6,1,0
31,-30.2,505.4,0,106,82,114,1
62,-45.2,58.7,23,138,10,29,1
160,-61.5,10.4,50,5,7,1,0
1137,-63.0,49.4,165,5,6,0,0
24,-43.3,244.9,8,58,39,27,1
24,-53.3,480.0,13,136,100,90,1
29,-67.7,328.5,4,80,10,143,1
904,-67.7,26.1,164,9,5,2,1
41,-41.3,195.9,17,112,63,31,1
90,-44.8,204.3,14,91,133,26,1
173,-78.7,26.0,56,4,5,2,0
59,-56.6,366.6,22,191,21,60,1
40,-64.2,103.5,190,4,15,2,0
64,-27.2,80.5,7,101,10,13,1
28,-37.8,250.5,12,205,98,45,1
972,-67.8,120.5,61,9,6,1,0
44,-60.1,526.8,8,45,25,162,1
30,-42.4,110.9,8,110,26,21,1
160,-49.5,137.1,9,157,10,42,1
184,-45.3,109.6,68,6,5,2,0
126,-55.2,158.8,5,221,79,38,1
342,-37.6,43.1,3,2,8,2,0
1183,-78.7,88.2,149,10,9,0,0
277,-77.7,61.9,150,6,9,0,0
382,-67.9,42.5,127,6,7,1,0
45,-49.3,544.1,21,91,28,74,1
261,-53.1,56.2,214,7,6,3,0
560,-95.0,32.6,58,9,8,4,0
44,-34.8,363.0,6,84,127,127,1
24,-42.0,582.6,1,138,69,61,1
49,-43.9,299.2,9,58,10,144,1
622,-83.3,160.3,141,37,3,28,0
85,-51.3,188.4,161,5,6,1,0
785,-78.3,65.1,99,8,5,0,0
24,-25.0,260.3,1,68,73,214,1
44,-36.6,322.1,4,107,44,32,1
41,-49.3,569.8,17,105,152,88,1
32,-25.0,670.6,0,156,79,34,1
24,-46.7,354.1,7,117,54,106,1
831,-74.7,69.0,108,2,6,0,0
24,-38.7,273.7,2,143,101,17,1
854,-57.0,35.2,74,3,4,0,0
43,-37.4,239.9,4,104,108,117,1
532,-83.2,95.4,48,8,5,1,0
38,-50.1,361.9,17,143,49,171,1
547,-64.8,165.3,212,4,6,2,0
24,-41.4,563.1,5,57,10,122,1
551,-79.7,227.5,96,4,8,2,0
710,-66.5,123.2,140,5,6,1,0
42,-43.3,81.1,0,77,56,10,1
165,-56.4,45.1,161,5,6,1,0
681,-65.5,94.4,230,4,3,2,0
207,-51.7,109.7,122,11,6,2,0
24,-49.4,465.9,10,56,94,91,1
1066,-63.9,8.3,160,3,3,1,0
148,-46.0,135.7,6,175,31,6,1
428,-55.3,45.4,68,11,9,4,1
180,-74.2,7.9,104,5,8,0,0
38,-45.8,416.8,17,108,73,106,1
775,-80.5,85.7,56,6,10,2,0
31,-52.0,486.5,16,18,122,97,1
28,-32.5,428.6,16,145,68,41,1
368,-48.6,202.7,211,10,3,18,0
341,-61.3,203.0,15,7,12,0,0
43,-42.7,253.0,3,15,91,27,1
30,-51.3,297.3,0,133,104,28,1
24,-59.6,408.5,4,74,62,192,1
31,-44.9,311.0,10,98,86,72,1
904,-45.9,37.0,111,6,4,3,1
64,-62.2,129.1,4,15,15,19,1
135,-58.2,62.3,0,34,76,20,1
633,-52.4,147.4,136,4,9,1,0
985,-77.5,70.6,102,4,8,0,0
1068,-57.6,149.6,27,4,5,0,0
40,-68.5,46.4,127,11,6,1,0
649,-48.9,49.6,157,3,6,1,0
551,-66.4,81.1,202,5,7,3,0
948,-54.7,106.2,215,7,4,0,0
786,-56.6,73.6,58,4,11,2,0
28,-54.7,570.4,4,30,57,163,1
39,-65.2,328.3,21,100,88,96,1
392,-56.4,184.3,176,13,7,1,0
29,-40.9,465.0,0,154,56,148,1
368,-47.1,28.6,188,7,6,5,0
123,-45.1,116.0,10,90,65,23,1
27,-42.8,505.3,12,127,10,63,1
24,-38.5,218.6,0,134,26,116,1
451,-77.8,160.2,141,6,7,1,0
319,-72.0,119.0,118,6,7,1,0
442,-66.8,50.4,61,6,9,1,0
40,-75.7,20.0,178,2,9,0,0
24,-54.7,294.5,12,100,20,132,1
900,-59.6,28.4,77,9,5,2,0
53,-60.0,76.6,7,86,46,14,1
40,-78.2,43.5,128,6,4,1,0
297,-48.0,45.0,192,10,8,1,0
44,-60.4,510.4,20,132,73,186,0
538,-59.9,52.9,59,5,6,0,0
24,-42.8,360.7,1,118,38,98,1
36,-25.0,166.3,16,38,184,11,1
640,-48.7,28.9,197,6,4,1,0
215,-82.4,153.4,50,6,2,1,0
328,-43.2,144.0,175,10,2,0,0
116,-77.0,16.2,159,5,3,2,0
47,-49.1,517.2,4,63,88,150,1
163,-59.2,25.5,58,4,5,2,0
35,-65.1,687.6,12,70,152,199,1
49,-49.5,590.5,16,119,88,54,1
1054,-60.8,127.0,59,10,7,1,0
28,-38.1,293.9,17,160,92,133,1
732,-32.7,51.6,56,10,8,2,0
32,-35.2,644.4,20,19,47,99,0
69,-67.2,79.6,92,10,12,1,0
82,-57.1,187.0,4,15,128,27,1
154,-52.0,10.5,96,4,3,2,0
808,-53.2,189.4,141,30,6,13,0
25,-41.9,225.4,10,108,40,146,1
36,-58.4,346.0,8,91,55,223,0
117,-55.2,211.0,20,117,63,25,1
46,-52.7,367.0,21,63,10,94,1
57,-34.0,316.6,3,73,113,133,1
